-9.598981978,17.43395988
-8.071971689,2.28433378
8.266350909,9.912120255
-9.356936079,15.0582132
2.169025532,5.829020413
2.890416545,4.269159369
0.8368183534,5.646678695
2.984702825,2.858642157
4.988253277,2.824287969
-7.956710775,3.170723373
7.380419134,2.547529376
5.320082499,2.383708236
-6.776753326,2.162137859
-1.556549589,19.16392778
5.946062593,2.3626874
-5.533605141,19.75344338
-8.442248442,2.674749538
-8.182432408,2.120784723
1.805993343,2.128141146
-8.550181106,2.685193939
7.056366502,2.351079459
2.326632046,13.28797561
-1.394268155,17.09869742
-0.2802414549,2.278321813
2.122206909,4.548778213
1.338512081,2.434910019
-9.396324179,17.20221562
-8.301955811,2.334334999
-1.569547869,18.71344243
-0.06565310734,2.309764062
-1.904986069,3.977153922
-2.570348898,2.654532814
1.834205411,2.117011953
4.352686012,14.81267025
2.383430843,16.5348039
5.164663096,2.117063151
3.858849696,2.127684756
-3.742695208,9.450682484
-5.646178771,14.87841137
0.9162620131,3.772247964
-4.996574159,2.689494992
-5.359256212,15.19152568
7.612329229,2.565553637
-6.777253235,2.161386997
-4.428269005,2.65210943
9.62065933,2.544798005
5.868919139,2.138164348
2.570081866,18.69328908
-8.231917697,2.176016544
-6.191265692,2.126065159
6.872799476,4.666595245
-4.00020099,2.716567052
-9.520305305,19.9634334
-7.448396807,19.31410567
-7.939509082,3.402728985
-2.724581715,2.266543826
5.139281334,2.129349001
6.868172794,4.779533647
4.238048718,8.521179884
-8.628085509,2.52567013
0.9240204234,3.641293394
-2.312235918,2.362136635
-6.64118302,2.490793124
-3.128911246,4.707926432
-4.615831377,2.556925501
8.588387972,17.93134211
-4.600144546,2.59432229
4.923936812,3.642662655
1.18406418,2.121594932
4.966192737,3.05642829
0.4339849675,18.84358877
-0.1880592217,2.123896635
2.689763242,12.33267271
3.178714882,2.119225396
-1.147113066,5.179505452
-2.616297479,2.555766167
-7.088102334,3.849460042
-0.9278206864,2.283533889
-9.347262579,14.49728562
0.7489644659,9.139965555
6.031410452,3.028976353
5.47266174,2.708317729
-0.3529315315,2.474759829
-0.5191349294,2.713385049
9.839673355,2.117637181
-1.673919002,13.25567254
-4.802026548,2.131501178
-3.604661345,17.15274361
5.03498799,2.465356895
-6.95191944,2.392089296
-1.592240154,17.75483344
-4.670727747,2.409200319
5.281281374,2.280897147
-5.300244107,11.76001464
4.045661898,3.200788036
6.462293392,19.66863005
2.276607303,10.45286521
-6.835122981,2.11705037
-7.023476667,2.942080818
2.99484167,2.763415053
